street,crime_count,street_name,latitude,longitude
S Lake park Ave,1,,41.87574726662124,-87.63093745309355
S Lake park ave,1,,41.8756238093754,-87.63245318969446
S Lamon Ave,1,,41.878618931538035,-87.62362401110998
S Langley Ave,4,,41.87533536623845,-87.62931490558925
S Laramie Ave,3,,41.88151454650885,-87.63441121107392
S Latrobe Ave,1,,41.87365045609805,-87.62113173745954
S Lavergne Ave,2,,41.882570691466626,-87.62825626647553
S Lawndale Ave,1,,41.88105440108841,-87.63921401113794
S Leavitt St,5,,41.880462059311235,-87.62960982253551
S Leavitt st,1,,41.87901499359559,-87.63261152346338
S Leclaire ave,1,,41.86972947795426,-87.63593321532777
S Lituanica Ave,1,,41.88711489426426,-87.63162600875458
S Lockwood Ave,1,,41.87743366311662,-87.63874580420294
S Longwood Dr,3,,41.868851324590885,-87.62545637105907
S Loomis BLVD,1,,41.878861893282426,-87.62962588031567
S Loomis Blvd,1,,41.87296249060846,-87.62490498536741
S Loomis ST,1,,41.87146473158217,-87.63600130512678
S Loomis St,6,,41.877314243426966,-87.63407440275776
S Lorel Ave,3,,41.873049259624665,-87.62689524710893
S Lowe Ave,3,,41.88111943490438,-87.623309658604
S Lowe ave,1,,41.87645417133946,-87.63833829817948
S Luella Ave,1,,41.87357332769843,-87.62019989073606
S Lytle St,1,,41.880025171504656,-87.62560525830398
S M L KING JR DR,57,,41.86824715659251,-87.62943588535636
S MACKINAW AV,281,,41.86885057315064,-87.62841539575817
S MACKINAW AVE,3118,,41.88651541699272,-87.62043161739
S MADISON ST,2,MADISON,41.88234905350778,-87.63412990389496
S MAJOR AV,80,,41.88700034188497,-87.62632780336007
S MAJOR AVE,893,,41.86939798559077,-87.63048548844665
S MALTA ST,275,,41.87290490036929,-87.63040391357103
S MANISTEE AV,328,,41.87720931144013,-87.6281571039437
S MANISTEE AVE,4958,,41.87523540980699,-87.63651459101088
S MAPLEWOOD AV,1302,,41.878174388691804,-87.62319594231309
S MAPLEWOOD AVE,13435,,41.881380244561356,-87.6330326426815
S MAPLEWOOD CT,22,,41.88681046045518,-87.62155584857501
S MARQUETTE AV,564,,41.872286967987684,-87.6390116482976
S MARQUETTE AVE,7774,,41.88292617416702,-87.62324779477302
S MARQUETTE RD,833,,41.88745729131903,-87.62200327211823
S MARQUETTE RD ER,2,,41.88011069536413,-87.62919895321575
S MARQUETTE RD XR,2,,41.868656821025255,-87.63486687106311
S MARSHALL BL,89,,41.877292295034664,-87.62722992199834
S MARSHALL BLVD,1420,,41.87924503666637,-87.62494728020637
S MARSHALL BV,35,,41.87369533861774,-87.62850094784696
S MARSHFIELD,5,,41.86986284486782,-87.63152668952834
S MARSHFIELD  AVE,1,,41.883103216659094,-87.62593198293142
S MARSHFIELD AV,2063,,41.88791285474345,-87.63424217748025
S MARSHFIELD AVE,25383,,41.878063785983485,-87.63320939172452
S MARTIN ST,58,,41.876912062281185,-87.62266099740262
S MARY ST,36,,41.881784181503775,-87.62215117617305
S MARYLAND AV,978,,41.87217022216664,-87.62233277764318
S MARYLAND AVE,14315,,41.86929524548357,-87.62202801439126
S MASON AV,153,,41.87468147558922,-87.63350824733172
S MASON AVE,2688,,41.878341771533975,-87.62098619624554
S MASSASOIT AV,71,,41.86905562729363,-87.6327553804986
S MASSASOIT AVE,1030,,41.88523143977367,-87.63187891045129
S MAY ST,26787,,41.87208313795195,-87.63130411637337
S MAY STREET,2,,41.87581105002984,-87.62149167597067
S MAYFIELD AV,217,,41.883338687514865,-87.62969768888512
S MAYFIELD AVE,2152,,41.88786741133443,-87.63049444937448
S MC CORMICK PLACE RAMP,12,,41.86926475661641,-87.6345545135637
S MC DOWELL AV,6,,41.87682140960439,-87.63666194751708
S MC DOWELL AVE,196,,41.88705130252649,-87.62446302204364
S MC VICKER AV,18,,41.873465744008556,-87.62798390932964
S MC VICKER AVE,749,,41.882528983142194,-87.62097442142186
S MCCORMICK PL BUSWAY,2,,41.88573270698351,-87.62949615547724
S MCDOWELL AV,5,,41.88359305239587,-87.62855710492344
S MCVICKER AV,25,,41.87915407780091,-87.63750516083324
S MEADE AV,54,,41.870622753160326,-87.62920932769956
S MEADE AVE,828,,41.87347723089958,-87.6393792619508
S MEET N GREET CT,1,,41.882556784078005,-87.6391502680662
S MELODY CT,26,,41.88000553682208,-87.62901612411746
S MELVINA AV,60,,41.88747629381156,-87.63011573721305
S MELVINA AVE,943,,41.86937202872756,-87.62876624064387
S MENARD AV,121,,41.88492192341233,-87.61986301431438
S MENARD AVE,1695,,41.876706863473785,-87.63339402515007
S MENARD DR,10,,41.886233065939045,-87.63597515741849
S MERRILL AV,767,,41.88040857830066,-87.63168571151638
S MERRILL AVE,9775,,41.86892164729912,-87.63285423051389
S MERRIMAC AV,46,,41.873404570450056,-87.62607817692113
S MERRIMAC AVE,624,,41.88707580995384,-87.63443905625243
S MERRION AV,95,,41.88432931878304,-87.63869280366123
S MERRION AVE,1205,,41.8788624202008,-87.6383889987258
S METRON DR,8,,41.88678065982262,-87.62447297438885
S MICHIGAN AV,6342,MICHIGAN,41.899800998224094,-87.61761907236752
S MICHIGAN AV ER,1,MICHIGAN,41.899592395911405,-87.61471811205652
S MICHIGAN AVE,78087,MICHIGAN,41.900921158957296,-87.61560382780836
S MIDWAY AIRFIELD ST,16,,41.878442637840216,-87.63745871174036
S MIDWAY ST,229,,41.878663554428464,-87.63726254343874
S MILLARD AV,528,,41.879949869583534,-87.63015013878945
S MILLARD AVE,7244,,41.88055150795666,-87.63959906037891
S MILLER ST,569,,41.871996809833114,-87.62997339136176
S MINERVA,1,,41.88711007123179,-87.6321278191929
S MINERVA AV,125,,41.87658744052108,-87.62550607821987
S MINERVA AVE,1446,,41.88017585514572,-87.63382147699804
S MOBILE AV,42,,41.876316327911354,-87.63544600402285
S MOBILE AVE,597,,41.887420429182605,-87.63718731236885
S MOE DR,154,,41.875536735691334,-87.6392832205556
S MONITOR AV,126,,41.87253558983868,-87.6241905772324
S MONITOR AVE,1520,,41.87212350464578,-87.63819873194943
S MONROE ST,1,,41.87758906359689,-87.63960061530531
S MONTGOMERY AV,35,,41.86979532308853,-87.62364748260875
S MONTGOMERY AVE,337,,41.883529466897194,-87.6214972235919
S MOODY AV,52,,41.885190308718215,-87.62613648873521
S MOODY AVE,799,,41.86914665714602,-87.62414302764027
S MORGAN AV,1,,41.88501021621681,-87.62381835708456
S MORGAN ST,30021,,41.87826958070617,-87.63514196322701
S MORGAN STREET,1,,41.88500659951378,-87.6252567438052
S MOZART ST,8756,,41.88771522348778,-87.63668614804489
S MULLIGAN AV,37,,41.87261329166105,-87.63556403700237
S MULLIGAN AVE,565,,41.88395079535243,-87.636061854071
S MUSEUM CAMPUS DR,919,,41.86943319659647,-87.61982878386829
S MUSEUM CAMPUS DR E,1,,41.868596344228905,-87.62309511879683
S MUSKEGON AV,561,,41.87540733683102,-87.62296769080484
S MUSKEGON AVE,7153,,41.87919240982423,-87.62176737541027
S MUSUEM CAMPUS DR,31,,41.886623859728296,-87.63961803637439
S Major Ave,1,,41.869608243519856,-87.63479282540858
S Manistee Ave,3,,41.881486308327275,-87.62203455606978
S Maplewood Ave,3,,41.87729883902588,-87.62766053767452
S Maplewood ave,1,,41.87186999705592,-87.62370066332237
S Marshall Blvd,1,,41.887446562227076,-87.6344280213417
S Marshfield Ave,2,,41.87799651903202,-87.63807767778988
S Marshfield ave,2,,41.879282733129266,-87.62974433116307
S Maryland Ave,6,,41.870988729683106,-87.63095867573765
S Maryland ave,1,,41.87478209304174,-87.62936338249389
S Mason Ave,3,,41.87981308670858,-87.63963008842786
S Massasoit Ave,1,,41.883320119659,-87.62553971416277
S May ST,1,,41.875425727724135,-87.63874128128863
S May St,6,,41.883198650795705,-87.62069649679044
S May st,1,,41.872903031920444,-87.63332950772526
S Mc Vicker Ave,1,,41.87177625778964,-87.62826127753311
S Meade Ave,1,,41.87119682789295,-87.63267612113077
S Menard Ave,1,,41.882040260278686,-87.62859768033982
S Michigan Ave,96,MICHIGAN,41.89437125128656,-87.62569200796385
S Michigan ave,7,MICHIGAN,41.89788421765247,-87.63397970544226
S Millard Ave,1,,41.869670197369075,-87.62217483864474
S Miller St,1,,41.86965757978183,-87.6256639280758
S Minerva Ave,1,,41.886500763282186,-87.63438632791397
S Mobile Ave,1,,41.875509828741194,-87.62842157188311
S Moe Dr,1,,41.88573417939278,-87.6209618882548
S Monitor ave,1,,41.882891264962225,-87.6380676047829
S Morgan ST,1,,41.8814830831107,-87.63159392556256
S Morgan St,10,,41.877514019989825,-87.6388170321931
S Morgan st,2,,41.87192124278693,-87.62398972784933
S Mozart St,1,,41.87717917666096,-87.63376675516739
S Mulligan Ave,1,,41.8757803814793,-87.62271200973349
S Muskegon Ave,1,,41.8830799803481,-87.63435369205638
S Muskegon ave,2,,41.87045003680425,-87.63476003556713
S NAGLE AV,52,,41.8865151290211,-87.62816822324301
S NAGLE AVE,650,,41.8787696041749,-87.62787212800616
S NARRAGANSETT AV,76,,41.87542056531493,-87.6236578595936
S NARRAGANSETT AVE,1312,,41.87856572498601,-87.63746504194462
S NASHVILLE AV,58,,41.870681302496585,-87.62906281706995
S NASHVILLE AVE,684,,41.88683140436142,-87.63363295756648
S NATCHEZ AV,42,,41.88549082337719,-87.62451808826843
S NATCHEZ AVE,585,,41.87305624885814,-87.63907318503368
S NATOMA AV,50,,41.87013694530285,-87.62523012132306
S NATOMA AVE,651,,41.87209339476082,-87.6323745815899
S NB OUTER LAKE SHORE DR,13,,41.87813398332013,-87.625290636631
S NEENAH AV,44,,41.87036462446519,-87.63167267189445
S NEENAH AVE,590,,41.87780145818286,-87.62898345872057
S NEVA AV,17,,41.88446721282791,-87.63636643609914
S NEVA AVE,389,,41.884256629036535,-87.62594243144606
S NEW ENGLAND AV,29,,41.879217416283986,-87.62580944259196
S NEW ENGLAND AVE,588,,41.87634035477904,-87.63703204828064
S NEWBERRY AV,16,,41.88141530480531,-87.62930655386629
S NEWBERRY AVE,149,,41.88088749601086,-87.63304002437944
S NEWCASTLE AV,30,,41.8862373315468,-87.62805260262849
S NEWCASTLE AVE,441,,41.86980804968582,-87.63080392018591
S NEWLAND AV,44,,41.883227121094876,-87.62391730876536
S NEWLAND AVE,501,,41.87799194105528,-87.62190504858337
S NORDICA AV,36,,41.87345336874389,-87.63158802605524
S NORDICA AVE,444,,41.88607193821138,-87.62187486567058
S NORMAL,1,,41.8818142553765,-87.62262038905756
S NORMAL AV,1575,,41.86987546533913,-87.62250010047585
S NORMAL AVE,13162,,41.87451239813101,-87.63623336975144
S NORMAL BL,287,,41.872887396726846,-87.63144062983973
S NORMAL BLVD,9060,,41.87312384009209,-87.63338864827968
S NORMANDY AV,60,,41.870799569721434,-87.63387646468883
S NORMANDY AVE,712,,41.879545676290846,-87.63096292583818
S NOTTINGHAM AV,37,,41.87503437522472,-87.62487095742286
S NOTTINGHAM AVE,460,,41.88597019942787,-87.62466421554196
S Nagle Ave,1,,41.87474001404236,-87.62491115664325
S Narragansett Ave,1,,41.87113960364948,-87.63719364023818
S Nashville Ave,1,,41.87501254074073,-87.62364595261913
S Natchez Ave,1,,41.87302696494485,-87.63853493182204
S Neva Ave,1,,41.870734190704134,-87.6226251006294
S Newberry Ave,1,,41.88077566569495,-87.6347359767326
S Newcastle Ave,1,,41.879205916506564,-87.6292484075515
S Newland Ave,2,,41.88120871956882,-87.63513624891156
S Newland ave,1,,41.88538805974389,-87.6336126287584
S Normal Ave,5,,41.88198263307953,-87.63947750707256
S Normal Blvd,1,,41.87555314259789,-87.63276580364082
S OAK PARK AV,67,,41.878969688571665,-87.63834527476446
S OAK PARK AVE,946,,41.88390262747453,-87.63544438396465
S OAKENWALD AV,38,,41.88164075629764,-87.62373575753512
S OAKENWALD AVE,906,,41.87933753912483,-87.62498233586557
S OAKLAND CR,1,,41.881337206244304,-87.63268940405696
S OAKLEY AV,856,,41.88427717078068,-87.63390597260229
S OAKLEY AVE,8488,,41.87952425835503,-87.62489204521717
S OAKLEY BL,47,,41.87567911819625,-87.63374464784765
S OAKLEY BLVD,1826,,41.87728692020346,-87.62344073011302
S OAKWOOD DR,1,,41.886698435262915,-87.6288983317428
S OB BISHOP FORD EXPY,1,,41.881329324106474,-87.62173452755522
S OGLESBY AV,672,,41.87007093702826,-87.63515842844268
S OGLESBY AVE,8980,,41.882278000125034,-87.62332511076175
S Oak Park Ave,1,,41.88524058056662,-87.6314978564629
S Oakley Ave,4,,41.86988679804584,-87.631044370454
S Oakley Blvd,7,,41.87271469180414,-87.63397607090008
S Oakley ave,2,,41.88354535113675,-87.63828945827949
S Oglesby Ave,2,,41.884651624349615,-87.63124661828353
S Oglesby ave,1,,41.88002127862202,-87.63800695537529
S PACKERS AV,36,,41.87484718156715,-87.6380059816197
S PACKERS AVE,289,,41.887330874457625,-87.62365476701348
S PARK SHORE EAST,15,,41.87729265508713,-87.63532794903352
S PARK SHORE EAST CT,716,,41.886769102105,-87.63290806808547
S PARK TER,200,,41.871319688633754,-87.62853671223093
S PARK TR,10,,41.886975482406896,-87.63972339419
S PARKING LOT MIDWAY ST,39,,41.87286249686508,-87.62103104719179
S PARKSIDE AV,170,,41.871521719337146,-87.63753513096721
S PARKSIDE AVE,2124,,41.879503744316,-87.6225631235341
S PARNELL AV,1244,,41.87764219635388,-87.61990871486631
S PARNELL AVE,16032,,41.881683433990766,-87.63831850185579
S PAULINA AV,2,,41.88795664263364,-87.6316421152644
S PAULINA ST,24505,,41.87384805067691,-87.62864241632845
S PAULINA STREET,3,,41.87418615183642,-87.6380708498576
S PAXTON AV,684,,41.868128566861586,-87.6308083329416
S PAXTON AVE,8808,,41.884837268444535,-87.6283536962874
S PAYNE DR,1004,,41.88808414597887,-87.63406306708706
S PEORIA DR,167,,41.873709101295205,-87.63660501079532
S PEORIA ST,22601,,41.87138127176531,-87.6340962680798
S PEORIA STREET,2,,41.88395680090547,-87.62168486418727
S PEORIA st,1,,41.88760174339416,-87.63515420691807
S PERRY AV,1219,,41.88572595091229,-87.63323489821445
S PERRY AVE,16030,,41.87035681089034,-87.6223995014896
S PHILLIPS AV,766,,41.880822112692876,-87.63650538207838
S PHILLIPS AVE,10218,,41.87669662515027,-87.63405484610246
S PITNEY CT,116,,41.88283589137421,-87.63073167538752
S PLEASANT AV,19,,41.88788559890213,-87.63870510035481
S PLEASANT AVE,189,,41.87520030532273,-87.6301619966578
S PLYMOUTH CT,2046,,41.87816267109497,-87.63348128355229
S POPLAR AV,60,,41.882684804981956,-87.62230505853023
S POPLAR AVE,842,,41.88687438603956,-87.62369813246401
S PORTLAND AVE,2,,41.885111603946136,-87.6287890939876
S PRAIRIE AV,3077,,41.88461776452854,-87.63372992181705
S PRAIRIE AVE,32885,,41.87606957524219,-87.63346173972363
S PRAIRIE PARK PL,8,,41.87744774670896,-87.63408840767524
S PRAIRIE PKWY,7,,41.88733222884509,-87.63354310743989
S PRINCETON AV,1772,,41.870060890762225,-87.629263656679
S PRINCETON AVE,21265,,41.869241981568905,-87.63758913667382
S PROMONTARY DR.,1,,41.87248778778393,-87.63051299500236
S PROMONTORY DR,411,,41.87676501864618,-87.62380616275995
S PROSPECT AV,107,,41.882889493077684,-87.63127363412019
S PROSPECT AVE,1409,,41.87477408415152,-87.63347062431878
S PROSPECT SQ,97,,41.88357990174588,-87.63875855187558
S PULASKI RD,41570,,41.86835643299022,-87.62388911216146
S PULASKI RD.,1,,41.87764292751979,-87.63718237722892
S Parkside Ave,1,,41.872811318691895,-87.62114992093805
S Parkside ave,1,,41.8852900595125,-87.62560429899553
S Parnell Ave,3,,41.87774450460675,-87.62939352747618
S Paulina ST,1,,41.88760489070568,-87.62048459112232
S Paulina St,4,,41.87240538091572,-87.6235779086739
S Paxton Ave,3,,41.872044853323345,-87.63552925044232
S Peoria St,5,,41.881621860683296,-87.63169997802825
S Perry Ave,1,,41.88673088814213,-87.63801980530208
S Phillips AVE,1,,41.87833051281619,-87.62142956939114
S Phillips Ave,3,,41.88618227320959,-87.63666941573169
S Pitney Ct,1,,41.875432754001935,-87.62741757199908
S Plymouth Ct,8,,41.87128789769543,-87.62043955655909
S Plymouth ct,1,,41.88639498657456,-87.63646099641932
S Poplar Ave,1,,41.870523109225225,-87.63809183034384
S Prairie Ave,15,,41.88628887328073,-87.6359275238041
S Princeton Ave,6,,41.87642569857089,-87.63082297268696
S Princeton ave,2,,41.880080220884274,-87.63836529312505
S Pulaski RD,2,,41.87263517234801,-87.62117019226163
S Pulaski Rd,10,,41.886268202145374,-87.62417418705189
S Pulaski rd,1,,41.86848802491237,-87.63325986463008
S QUINN ST,512,,41.880659174706864,-87.63429619576453
S RACINE AV,2533,,41.88629173390108,-87.62712221076336
S RACINE AVE,31177,,41.869538134346335,-87.6216198882233
S RACINE STREET,1,,41.88725533316353,-87.63824575163217
S REILLY AV,1,,41.87874720469723,-87.63373271435572
S REILLY AVE,43,,41.87595678152963,-87.6362069756409
S RHODES AV,1510,,41.87966144204025,-87.62064041293503
S RHODES AVE,19159,,41.878161452005436,-87.63814170837212
S RICHARDS DR,133,,41.88050002666955,-87.63299554011098
S RICHMOND ST,9331,,41.885218503791826,-87.63110643703368
S RICHMOND STREET,1,,41.87195679217885,-87.63597788754618
S RIDGELAND AV,494,,41.88347528361442,-87.63448824803386
S RIDGELAND AVE,7177,,41.88344466788319,-87.63568225378467
S RIDGEWAY AV,447,,41.87453372737403,-87.63049026055121
S RIDGEWAY AVE,6107,,41.88696391699387,-87.62116537150493
S RIDGEWOOD CT,236,,41.87223743750845,-87.63263561917515
S RIVERDALE AV,41,,41.87108798776908,-87.62960029841373
S RIVERDALE AVE,573,,41.8773116510139,-87.62178479675099
S RIVERSIDE PLZ,739,,41.886700107555825,-87.63212865217986
S RIVERSIDE PZ,92,,41.877934758860384,-87.62187527501708
S ROBINSON ST,57,,41.8842341561549,-87.63972687377311
S ROCKWELL AVE,1,,41.87450119128368,-87.63136451516128
S ROCKWELL ST,18403,,41.87269432567367,-87.63580856768209
S ROCKWELL STREET,1,,41.868855690131916,-87.62693260549861
S ROCKWELL St,1,,41.873350205809665,-87.63875305643138
S ROOSEVELT RD,1,,41.872719586210565,-87.62376172094328
S ROOSEVELT RD ER,3,,41.885129783632934,-87.63013867509613
S ROSS AV,19,,41.876421413408174,-87.62024292612996
S ROSS AVE,159,,41.872111293191765,-87.63549281434291
S RUBLE ST,630,,41.87393734354073,-87.63634485363438
S RUSSELL DR,219,,41.875687311964086,-87.62158331546021
S RUTHERFORD AV,45,,41.88040695681258,-87.63156106902775
S RUTHERFORD AVE,715,,41.88678821589143,-87.63883071535048
S RYAN FRANKLIN EXT XR IB,2,,41.87230552355804,-87.62848222789796
S Racine Ave,11,,41.88041105246387,-87.63900884986874
S Racine ave,1,,41.87616077515815,-87.62681692070339
S Rhodes AVE,1,,41.882061410928074,-87.62703720194968
S Rhodes Ave,2,,41.874511264487225,-87.63792959752804
S Richmond St,3,,41.87664224892839,-87.63722491125264
S Ridgeland Ave,1,,41.887052473170414,-87.63029658267955
S Ridgeway Ave,1,,41.87444518348714,-87.62447391857762
S Ridgewood Ct,2,,41.87805897185165,-87.63359931951976
S Rockwell St,1,,41.88433935484782,-87.62245695697997
S S BRANCH CHICAGO RIVER,1,,41.88156016332578,-87.63886071155186
S SACRAMENTO AV,984,,41.87942645760334,-87.62453410176006
S SACRAMENTO AVE,10806,,41.87083006024167,-87.63522658497232
S SACRAMENTO BL,107,,41.88574990210137,-87.63939756556294
S SACRAMENTO BLVD,3246,,41.88315454275652,-87.63032453414971
S SACRAMENTO DR,1507,,41.877035443176794,-87.6396580693501
S SAGINAW AV,711,,41.88448796461933,-87.63260350198728
S SAGINAW AVE,8195,,41.87891531262601,-87.62625398627328
S SANDALWOOD DR,1,,41.882152591528765,-87.62068039882348
S SANGAMON ST,22880,,41.87872679906474,-87.63180560898051
S SANGAMON ST.,1,,41.88717407252984,-87.62695779529949
S SANGAMON st,1,,41.874063007125535,-87.63727071509193
S SAWYER AV,807,,41.884951090029304,-87.63255636794412
S SAWYER AVE,11291,,41.88130939442729,-87.63038367161269
S SAYRE AV,45,,41.8720785955959,-87.6277662678276
S SAYRE AVE,505,,41.86931366137902,-87.63153315080258
S SB OUTER LAKE SHORE DR,11,,41.87903229879328,-87.63107906051764
S SCOTTSDALE AV,18,,41.883073443505026,-87.6232415009091
S SCOTTSDALE AVE,258,,41.883524861480666,-87.63902374104377
S SEELEY AV,756,,41.87198257540892,-87.62906784981473
S SEELEY AVE,9272,,41.88679644080888,-87.62310086449897
S SENOUR AV,1,,41.88495069016704,-87.63373583612481
S SENOUR AVE,112,,41.876688957941575,-87.63038588105368
S SENOUR ST,2,,41.871247431667,-87.63917863739512
S SHELBY CT,73,,41.887038057989216,-87.63498574828674
S SHERMAN PARK SD E,16,,41.872898978074474,-87.63813241892463
S SHERMAN PARK SD W,25,,41.88667015503888,-87.62820525770121
S SHIELDS AV,256,,41.88144073714251,-87.62156846225474
S SHIELDS AVE,3853,,41.87501240337802,-87.62736985377724
